"Crop (code)","Crop","Administrative level 1 (code)","Administrative level 1","Year","Value","Flag"
"224","Kolanuts","65707","Plateau","2002","",".."
"224","Kolanuts","65707","Plateau","2001","",".."
"224","Kolanuts","65707","Plateau","2004","",".."
"224","Kolanuts","65707","Plateau","2003","",".."
"224","Kolanuts","65707","Plateau","1998","",".."
"224","Kolanuts","65707","Plateau","1997","",".."
"224","Kolanuts","65707","Plateau","2000","",".."
"224","Kolanuts","65707","Plateau","1999","",".."
"224","Kolanuts","2235","Oyo","2012","",".."
"224","Kolanuts","2235","Oyo","2011","",".."
"224","Kolanuts","65707","Plateau","1996","",".."
"224","Kolanuts","65707","Plateau","1995","",".."
"224","Kolanuts","2235","Oyo","2008","20020",""
"224","Kolanuts","2235","Oyo","2007","",".."
"224","Kolanuts","2235","Oyo","2010","",".."
"224","Kolanuts","2235","Oyo","2009","21080",""
"224","Kolanuts","2235","Oyo","2003","",".."
"224","Kolanuts","2235","Oyo","2004","",".."
"224","Kolanuts","2235","Oyo","2005","",".."
"224","Kolanuts","2235","Oyo","2006","20060",""
"224","Kolanuts","2235","Oyo","1999","",".."
"224","Kolanuts","2235","Oyo","2000","",".."
"224","Kolanuts","2235","Oyo","2001","",".."
"224","Kolanuts","2235","Oyo","2002","",".."
"224","Kolanuts","2235","Oyo","1995","",".."
"224","Kolanuts","2235","Oyo","1996","",".."
"224","Kolanuts","2235","Oyo","1997","",".."
"224","Kolanuts","2235","Oyo","1998","",".."
"224","Kolanuts","2234","Osun","2009","61910",""
"224","Kolanuts","2234","Osun","2010","59900",""
"224","Kolanuts","2234","Osun","2011","",".."
"224","Kolanuts","2234","Osun","2012","",".."
"224","Kolanuts","65709","Sokoto","2000","",".."
"224","Kolanuts","65709","Sokoto","1999","",".."
"224","Kolanuts","65709","Sokoto","1998","",".."
"224","Kolanuts","65709","Sokoto","1997","",".."
"224","Kolanuts","65709","Sokoto","1996","",".."
"224","Kolanuts","65709","Sokoto","1995","",".."
"224","Kolanuts","65708","Rivers","2012","",".."
"224","Kolanuts","65708","Rivers","2011","",".."
"224","Kolanuts","65708","Rivers","2010","",".."
"224","Kolanuts","65708","Rivers","2009","1230",""
"224","Kolanuts","65708","Rivers","2008","1170",""
"224","Kolanuts","65708","Rivers","2007","1170",""
"224","Kolanuts","65708","Rivers","2006","180",""
"224","Kolanuts","65708","Rivers","2005","",".."
"224","Kolanuts","65708","Rivers","2004","",".."
"224","Kolanuts","65708","Rivers","2003","",".."
"224","Kolanuts","65708","Rivers","2001","",".."
"224","Kolanuts","65708","Rivers","2002","",".."
"224","Kolanuts","65708","Rivers","1999","",".."
"224","Kolanuts","65708","Rivers","2000","",".."
"224","Kolanuts","65708","Rivers","1997","",".."
"224","Kolanuts","65708","Rivers","1998","",".."
"224","Kolanuts","65708","Rivers","1995","",".."
"224","Kolanuts","65708","Rivers","1996","",".."
"224","Kolanuts","65707","Plateau","2011","",".."
"224","Kolanuts","65707","Plateau","2012","",".."
"224","Kolanuts","65707","Plateau","2009","",".."
"224","Kolanuts","65707","Plateau","2010","",".."
"224","Kolanuts","65707","Plateau","2007","",".."
"224","Kolanuts","65707","Plateau","2008","",".."
"224","Kolanuts","65707","Plateau","2005","",".."
"224","Kolanuts","65707","Plateau","2006","",".."
"224","Kolanuts","2232","Ogun","2006","59110",""
"224","Kolanuts","2232","Ogun","2005","",".."
"224","Kolanuts","2232","Ogun","2008","59330",""
"224","Kolanuts","2232","Ogun","2007","60870",""
"224","Kolanuts","2232","Ogun","2010","",".."
"224","Kolanuts","2232","Ogun","2009","62470",""
"224","Kolanuts","2232","Ogun","2012","",".."
"224","Kolanuts","2232","Ogun","2011","",".."
"224","Kolanuts","2232","Ogun","1998","",".."
"224","Kolanuts","2232","Ogun","1997","",".."
"224","Kolanuts","2232","Ogun","2000","",".."
"224","Kolanuts","2232","Ogun","1999","",".."
"224","Kolanuts","2232","Ogun","2002","",".."
"224","Kolanuts","2232","Ogun","2001","",".."
"224","Kolanuts","2232","Ogun","2004","",".."
"224","Kolanuts","2232","Ogun","2003","",".."
"224","Kolanuts","2231","Niger","2007","",".."
"224","Kolanuts","2231","Niger","2008","30",""
"224","Kolanuts","2231","Niger","2009","30",""
"224","Kolanuts","2231","Niger","2010","",".."
"224","Kolanuts","2231","Niger","2011","",".."
"224","Kolanuts","2231","Niger","2012","",".."
"224","Kolanuts","2232","Ogun","1995","",".."
"224","Kolanuts","2232","Ogun","1996","",".."
"224","Kolanuts","2231","Niger","1999","",".."
"224","Kolanuts","2231","Niger","2000","",".."
"224","Kolanuts","2231","Niger","2001","",".."
"224","Kolanuts","2231","Niger","2002","",".."
"224","Kolanuts","2231","Niger","2003","",".."
"224","Kolanuts","2231","Niger","2004","",".."
"224","Kolanuts","2231","Niger","2005","",".."
"224","Kolanuts","2231","Niger","2006","140",""
"224","Kolanuts","2234","Osun","2004","",".."
"224","Kolanuts","2234","Osun","2003","",".."
"224","Kolanuts","2234","Osun","2002","",".."
"224","Kolanuts","2234","Osun","2001","",".."
"224","Kolanuts","2234","Osun","2008","58790",""
"224","Kolanuts","2234","Osun","2007","85870",""
"224","Kolanuts","2234","Osun","2006","57160",""
"224","Kolanuts","2234","Osun","2005","",".."
"224","Kolanuts","2234","Osun","1996","",".."
"224","Kolanuts","2234","Osun","1995","",".."
"224","Kolanuts","65706","Ondo","2012","",".."
"224","Kolanuts","65706","Ondo","2011","",".."
"224","Kolanuts","2234","Osun","2000","",".."
"224","Kolanuts","2234","Osun","1999","",".."
"224","Kolanuts","2234","Osun","1998","",".."
"224","Kolanuts","2234","Osun","1997","",".."
"224","Kolanuts","65706","Ondo","2005","",".."
"224","Kolanuts","65706","Ondo","2006","72430",""
"224","Kolanuts","65706","Ondo","2003","",".."
"224","Kolanuts","65706","Ondo","2004","",".."
"224","Kolanuts","65706","Ondo","2009","77040",""
"224","Kolanuts","65706","Ondo","2010","",".."
"224","Kolanuts","65706","Ondo","2007","72950",""
"224","Kolanuts","65706","Ondo","2008","73160",""
"224","Kolanuts","65706","Ondo","1997","",".."
"224","Kolanuts","65706","Ondo","1998","",".."
"224","Kolanuts","65706","Ondo","1995","",".."
"224","Kolanuts","65706","Ondo","1996","",".."
"224","Kolanuts","65706","Ondo","2001","",".."
"224","Kolanuts","65706","Ondo","2002","",".."
"224","Kolanuts","65706","Ondo","1999","",".."
"224","Kolanuts","65706","Ondo","2000","",".."
"224","Kolanuts","2229","Kwara","1996","",".."
"224","Kolanuts","2229","Kwara","1995","",".."
"224","Kolanuts","2228","Kogi","2012","",".."
"224","Kolanuts","2228","Kogi","2011","",".."
"224","Kolanuts","2228","Kogi","2010","",".."
"224","Kolanuts","2228","Kogi","2009","4810",""
"224","Kolanuts","2228","Kogi","2008","4570",""
"224","Kolanuts","2228","Kogi","2007","4560",""
"224","Kolanuts","2229","Kwara","2004","",".."
"224","Kolanuts","2229","Kwara","2003","",".."
"224","Kolanuts","2229","Kwara","2002","",".."
"224","Kolanuts","2229","Kwara","2001","",".."
"224","Kolanuts","2229","Kwara","2000","",".."
"224","Kolanuts","2229","Kwara","1999","",".."
"224","Kolanuts","2229","Kwara","1998","",".."
"224","Kolanuts","2229","Kwara","1997","",".."
"224","Kolanuts","2229","Kwara","2011","",".."
"224","Kolanuts","2229","Kwara","2012","",".."
"224","Kolanuts","2229","Kwara","2009","",".."
"224","Kolanuts","2229","Kwara","2010","",".."
"224","Kolanuts","2229","Kwara","2007","",".."
"224","Kolanuts","2229","Kwara","2008","",".."
"224","Kolanuts","2229","Kwara","2005","",".."
"224","Kolanuts","2229","Kwara","2006","",".."
"224","Kolanuts","2230","Lagos","2001","",".."
"224","Kolanuts","2230","Lagos","2002","",".."
"224","Kolanuts","2230","Lagos","1999","",".."
"224","Kolanuts","2230","Lagos","2000","",".."
"224","Kolanuts","2230","Lagos","1997","",".."
"224","Kolanuts","2230","Lagos","1998","",".."
"224","Kolanuts","2230","Lagos","1995","",".."
"224","Kolanuts","2230","Lagos","1996","",".."
"224","Kolanuts","2230","Lagos","2008","180",""
"224","Kolanuts","2230","Lagos","2007","260",""
"224","Kolanuts","2230","Lagos","2010","210",""
"224","Kolanuts","2230","Lagos","2009","190",""
"224","Kolanuts","2230","Lagos","2004","",".."
"224","Kolanuts","2230","Lagos","2003","",".."
"224","Kolanuts","2230","Lagos","2006","180",""
"224","Kolanuts","2230","Lagos","2005","",".."
"224","Kolanuts","65705","Nassarawa","1998","",".."
"224","Kolanuts","65705","Nassarawa","1997","",".."
"224","Kolanuts","65705","Nassarawa","2000","",".."
"224","Kolanuts","65705","Nassarawa","1999","",".."
"224","Kolanuts","2230","Lagos","2012","",".."
"224","Kolanuts","2230","Lagos","2011","",".."
"224","Kolanuts","65705","Nassarawa","1996","",".."
"224","Kolanuts","65705","Nassarawa","1995","",".."
"224","Kolanuts","65705","Nassarawa","2005","",".."
"224","Kolanuts","65705","Nassarawa","2006","",".."
"224","Kolanuts","65705","Nassarawa","2007","",".."
"224","Kolanuts","65705","Nassarawa","2008","",".."
"224","Kolanuts","65705","Nassarawa","2001","",".."
"224","Kolanuts","65705","Nassarawa","2002","",".."
"224","Kolanuts","65705","Nassarawa","2003","",".."
"224","Kolanuts","65705","Nassarawa","2004","",".."
"224","Kolanuts","2231","Niger","1995","",".."
"224","Kolanuts","2231","Niger","1996","",".."
"224","Kolanuts","2231","Niger","1997","",".."
"224","Kolanuts","2231","Niger","1998","",".."
"224","Kolanuts","65705","Nassarawa","2009","",".."
"224","Kolanuts","65705","Nassarawa","2010","",".."
"224","Kolanuts","65705","Nassarawa","2011","",".."
"224","Kolanuts","65705","Nassarawa","2012","",".."
"224","Kolanuts","2225","Kano","2000","",".."
"224","Kolanuts","2225","Kano","1999","",".."
"224","Kolanuts","2225","Kano","1998","",".."
"224","Kolanuts","2225","Kano","1997","",".."
"224","Kolanuts","2225","Kano","2004","",".."
"224","Kolanuts","2225","Kano","2003","",".."
"224","Kolanuts","2225","Kano","2002","",".."
"224","Kolanuts","2225","Kano","2001","",".."
"224","Kolanuts","2225","Kano","2008","",".."
"224","Kolanuts","2225","Kano","2007","",".."
"224","Kolanuts","2225","Kano","2006","",".."
"224","Kolanuts","2225","Kano","2005","",".."
"224","Kolanuts","2225","Kano","2012","",".."
"224","Kolanuts","2225","Kano","2011","",".."
"224","Kolanuts","2225","Kano","2010","",".."
"224","Kolanuts","2225","Kano","2009","",".."
"224","Kolanuts","2226","Katsina","1997","",".."
"224","Kolanuts","2226","Katsina","1998","",".."
"224","Kolanuts","2226","Katsina","1995","",".."
"224","Kolanuts","2226","Katsina","1996","",".."
"224","Kolanuts","2226","Katsina","2001","",".."
"224","Kolanuts","2226","Katsina","2002","",".."
"224","Kolanuts","2226","Katsina","1999","",".."
"224","Kolanuts","2226","Katsina","2000","",".."
"224","Kolanuts","2226","Katsina","2005","",".."
"224","Kolanuts","2226","Katsina","2006","",".."
"224","Kolanuts","2226","Katsina","2003","",".."
"224","Kolanuts","2226","Katsina","2004","",".."
"224","Kolanuts","2226","Katsina","2009","",".."
"224","Kolanuts","2226","Katsina","2010","",".."
"224","Kolanuts","2226","Katsina","2007","",".."
"224","Kolanuts","2226","Katsina","2008","",".."
"224","Kolanuts","2226","Katsina","2012","",".."
"224","Kolanuts","2226","Katsina","2011","",".."
"224","Kolanuts","2227","Kebbi","1996","",".."
"224","Kolanuts","2227","Kebbi","1995","",".."
"224","Kolanuts","2227","Kebbi","1998","",".."
"224","Kolanuts","2227","Kebbi","1997","",".."
"224","Kolanuts","2227","Kebbi","2000","",".."
"224","Kolanuts","2227","Kebbi","1999","",".."
"224","Kolanuts","2227","Kebbi","2002","",".."
"224","Kolanuts","2227","Kebbi","2001","",".."
"224","Kolanuts","2227","Kebbi","2004","",".."
"224","Kolanuts","2227","Kebbi","2003","",".."
"224","Kolanuts","2227","Kebbi","2006","",".."
"224","Kolanuts","2227","Kebbi","2005","",".."
"224","Kolanuts","2227","Kebbi","2008","",".."
"224","Kolanuts","2227","Kebbi","2007","",".."
"224","Kolanuts","2227","Kebbi","2009","",".."
"224","Kolanuts","2227","Kebbi","2010","",".."
"224","Kolanuts","2227","Kebbi","2011","",".."
"224","Kolanuts","2227","Kebbi","2012","",".."
"224","Kolanuts","2228","Kogi","1995","",".."
"224","Kolanuts","2228","Kogi","1996","",".."
"224","Kolanuts","2228","Kogi","1997","",".."
"224","Kolanuts","2228","Kogi","1998","",".."
"224","Kolanuts","2228","Kogi","1999","",".."
"224","Kolanuts","2228","Kogi","2000","",".."
"224","Kolanuts","2228","Kogi","2001","",".."
"224","Kolanuts","2228","Kogi","2002","",".."
"224","Kolanuts","2228","Kogi","2003","",".."
"224","Kolanuts","2228","Kogi","2004","",".."
"224","Kolanuts","2228","Kogi","2005","",".."
"224","Kolanuts","2228","Kogi","2006","4570",""
"224","Kolanuts","2222","Imo","2001","",".."
"224","Kolanuts","2222","Imo","2002","",".."
"224","Kolanuts","2222","Imo","1999","",".."
"224","Kolanuts","2222","Imo","2000","",".."
"224","Kolanuts","2222","Imo","1997","",".."
"224","Kolanuts","2222","Imo","1998","",".."
"224","Kolanuts","2222","Imo","1995","",".."
"224","Kolanuts","2222","Imo","1996","",".."
"224","Kolanuts","65704","Gombe","2011","",".."
"224","Kolanuts","65704","Gombe","2012","",".."
"224","Kolanuts","65704","Gombe","2009","",".."
"224","Kolanuts","65704","Gombe","2010","",".."
"224","Kolanuts","65704","Gombe","2007","",".."
"224","Kolanuts","65704","Gombe","2008","",".."
"224","Kolanuts","65704","Gombe","2005","",".."
"224","Kolanuts","65704","Gombe","2006","",".."
"224","Kolanuts","2223","Jigawa","2000","",".."
"224","Kolanuts","2223","Jigawa","1999","",".."
"224","Kolanuts","2223","Jigawa","1998","",".."
"224","Kolanuts","2223","Jigawa","1997","",".."
"224","Kolanuts","2223","Jigawa","1996","",".."
"224","Kolanuts","2223","Jigawa","1995","",".."
"224","Kolanuts","2222","Imo","2012","",".."
"224","Kolanuts","2222","Imo","2011","",".."
"224","Kolanuts","2222","Imo","2010","540",""
"224","Kolanuts","2222","Imo","2009","430",""
"224","Kolanuts","2222","Imo","2008","410",""
"224","Kolanuts","2222","Imo","2007","500",""
"224","Kolanuts","2222","Imo","2006","380",""
"224","Kolanuts","2222","Imo","2005","",".."
"224","Kolanuts","2222","Imo","2004","",".."
"224","Kolanuts","2222","Imo","2003","",".."
"224","Kolanuts","2224","Kaduna","1995","",".."
"224","Kolanuts","2224","Kaduna","1996","",".."
"224","Kolanuts","2224","Kaduna","1997","",".."
"224","Kolanuts","2224","Kaduna","1998","",".."
"224","Kolanuts","2223","Jigawa","2009","",".."
"224","Kolanuts","2223","Jigawa","2010","",".."
"224","Kolanuts","2223","Jigawa","2011","",".."
"224","Kolanuts","2223","Jigawa","2012","",".."
"224","Kolanuts","2223","Jigawa","2005","",".."
"224","Kolanuts","2223","Jigawa","2006","",".."
"224","Kolanuts","2223","Jigawa","2007","",".."
"224","Kolanuts","2223","Jigawa","2008","",".."
"224","Kolanuts","2223","Jigawa","2001","",".."
"224","Kolanuts","2223","Jigawa","2002","",".."
"224","Kolanuts","2223","Jigawa","2003","",".."
"224","Kolanuts","2223","Jigawa","2004","",".."
"224","Kolanuts","2224","Kaduna","2012","",".."
"224","Kolanuts","2224","Kaduna","2011","",".."
"224","Kolanuts","2225","Kano","1996","",".."
"224","Kolanuts","2225","Kano","1995","",".."
"224","Kolanuts","2224","Kaduna","2008","",".."
"224","Kolanuts","2224","Kaduna","2007","",".."
"224","Kolanuts","2224","Kaduna","2010","",".."
"224","Kolanuts","2224","Kaduna","2009","",".."
"224","Kolanuts","2224","Kaduna","2004","",".."
"224","Kolanuts","2224","Kaduna","2003","",".."
"224","Kolanuts","2224","Kaduna","2006","",".."
"224","Kolanuts","2224","Kaduna","2005","",".."
"224","Kolanuts","2224","Kaduna","2000","",".."
"224","Kolanuts","2224","Kaduna","1999","",".."
"224","Kolanuts","2224","Kaduna","2002","",".."
"224","Kolanuts","2224","Kaduna","2001","",".."
"224","Kolanuts","2219","Edo","2005","",".."
"224","Kolanuts","2219","Edo","2006","420",""
"224","Kolanuts","2219","Edo","2003","",".."
"224","Kolanuts","2219","Edo","2004","",".."
"224","Kolanuts","2219","Edo","2009","440",""
"224","Kolanuts","2219","Edo","2010","",".."
"224","Kolanuts","2219","Edo","2007","",".."
"224","Kolanuts","2219","Edo","2008","420",""
"224","Kolanuts","2219","Edo","1997","",".."
"224","Kolanuts","2219","Edo","1998","",".."
"224","Kolanuts","2219","Edo","1995","",".."
"224","Kolanuts","2219","Edo","1996","",".."
"224","Kolanuts","2219","Edo","2001","",".."
"224","Kolanuts","2219","Edo","2002","",".."
"224","Kolanuts","2219","Edo","1999","",".."
"224","Kolanuts","2219","Edo","2000","",".."
"224","Kolanuts","65702","Ekiti","2004","",".."
"224","Kolanuts","65702","Ekiti","2003","",".."
"224","Kolanuts","65702","Ekiti","2002","",".."
"224","Kolanuts","65702","Ekiti","2001","",".."
"224","Kolanuts","65702","Ekiti","2008","19490",""
"224","Kolanuts","65702","Ekiti","2007","19410",""
"224","Kolanuts","65702","Ekiti","2006","19120",""
"224","Kolanuts","65702","Ekiti","2005","",".."
"224","Kolanuts","65702","Ekiti","1996","",".."
"224","Kolanuts","65702","Ekiti","1995","",".."
"224","Kolanuts","2219","Edo","2012","",".."
"224","Kolanuts","2219","Edo","2011","",".."
"224","Kolanuts","65702","Ekiti","2000","",".."
"224","Kolanuts","65702","Ekiti","1999","",".."
"224","Kolanuts","65702","Ekiti","1998","",".."
"224","Kolanuts","65702","Ekiti","1997","",".."
"224","Kolanuts","65703","Enugu","1999","",".."
"224","Kolanuts","65703","Enugu","2000","",".."
"224","Kolanuts","65703","Enugu","2001","",".."
"224","Kolanuts","65703","Enugu","2002","",".."
"224","Kolanuts","65703","Enugu","2003","",".."
"224","Kolanuts","65703","Enugu","2004","",".."
"224","Kolanuts","65703","Enugu","2005","",".."
"224","Kolanuts","65703","Enugu","2006","4260",""
"224","Kolanuts","65702","Ekiti","2009","20520",""
"224","Kolanuts","65702","Ekiti","2010","21590",""
"224","Kolanuts","65702","Ekiti","2011","",".."
"224","Kolanuts","65702","Ekiti","2012","",".."
"224","Kolanuts","65703","Enugu","1995","",".."
"224","Kolanuts","65703","Enugu","1996","",".."
"224","Kolanuts","65703","Enugu","1997","",".."
"224","Kolanuts","65703","Enugu","1998","",".."
"224","Kolanuts","65704","Gombe","1998","",".."
"224","Kolanuts","65704","Gombe","1997","",".."
"224","Kolanuts","65704","Gombe","2000","",".."
"224","Kolanuts","65704","Gombe","1999","",".."
"224","Kolanuts","65704","Gombe","2002","",".."
"224","Kolanuts","65704","Gombe","2001","",".."
"224","Kolanuts","65704","Gombe","2004","",".."
"224","Kolanuts","65704","Gombe","2003","",".."
"224","Kolanuts","65703","Enugu","2008","4580",""
"224","Kolanuts","65703","Enugu","2007","4640",""
"224","Kolanuts","65703","Enugu","2010","",".."
"224","Kolanuts","65703","Enugu","2009","4820",""
"224","Kolanuts","65703","Enugu","2012","",".."
"224","Kolanuts","65703","Enugu","2011","",".."
"224","Kolanuts","65704","Gombe","1996","",".."
"224","Kolanuts","65704","Gombe","1995","",".."
"403","Onions, dry","65707","Plateau","1997","",".."
"403","Onions, dry","65707","Plateau","1998","",".."
"403","Onions, dry","65707","Plateau","1995","",".."
"403","Onions, dry","65707","Plateau","1996","",".."
